"docid","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21"
"102th-congress_house-bill_2056",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"102th-congress_house-bill_2094",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"102th-congress_house-bill_2100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"102th-congress_house-bill_2152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"102th-congress_house-bill_2164",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_2194",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_2212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"102th-congress_house-bill_2251",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"102th-congress_house-bill_2321",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"102th-congress_house-bill_2369",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"102th-congress_house-bill_2426",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"102th-congress_house-bill_2427",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"102th-congress_house-bill_2454",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_2506",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"102th-congress_house-bill_2507",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_2508",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"102th-congress_house-bill_2519",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"102th-congress_house-bill_2521",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"102th-congress_house-bill_2548",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"102th-congress_house-bill_2608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"102th-congress_house-bill_2621",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"102th-congress_house-bill_2622",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"102th-congress_house-bill_2637",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_2686",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"102th-congress_house-bill_2698",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_2699",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"102th-congress_house-bill_2707",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"102th-congress_house-bill_2782",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_2893",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"102th-congress_house-bill_2900",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"102th-congress_house-bill_2929",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"102th-congress_house-bill_2942",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_2950",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_2967",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_2977",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"102th-congress_house-bill_3029",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_3033",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_3039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"102th-congress_house-bill_3040",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_3090",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_3201",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_3209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"102th-congress_house-bill_3247",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"102th-congress_house-bill_3281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"102th-congress_house-bill_3291",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"102th-congress_house-bill_3298",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"102th-congress_house-bill_3337",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"102th-congress_house-bill_3350",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_3371",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_3435",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"102th-congress_house-bill_3489",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"102th-congress_house-bill_3490",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"102th-congress_house-bill_3543",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"102th-congress_house-bill_3553",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_3562",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"102th-congress_house-bill_3575",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"102th-congress_house-bill_3595",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_3596",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"102th-congress_house-bill_3603",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_3724",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"102th-congress_house-bill_3732",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_3750",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"102th-congress_house-bill_3768",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"102th-congress_house-bill_3807",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"102th-congress_house-bill_3839",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"102th-congress_house-bill_3844",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"102th-congress_house-bill_3909",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_4095",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_4111",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"102th-congress_house-bill_4113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"102th-congress_house-bill_4210",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_4276",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"102th-congress_house-bill_4312",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_4318",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"102th-congress_house-bill_4323",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_4364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"102th-congress_house-bill_4484",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_4547",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"102th-congress_house-bill_4691",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_4704",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"102th-congress_house-bill_4850",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"102th-congress_house-bill_4990",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_4996",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"102th-congress_house-bill_5006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"102th-congress_house-bill_5021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"102th-congress_house-bill_5055",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_5058",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"102th-congress_house-bill_5100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"102th-congress_house-bill_5132",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"102th-congress_house-bill_5191",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"102th-congress_house-bill_5192",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_5231",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"102th-congress_house-bill_5237",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_5260",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_5318",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"102th-congress_house-bill_5323",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"102th-congress_house-bill_5333",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_5334",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"102th-congress_house-bill_5368",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"102th-congress_house-bill_5373",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"102th-congress_house-bill_5419",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"102th-congress_house-bill_5427",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"102th-congress_house-bill_5428",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"102th-congress_house-bill_5429",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_5466",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_5475",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"102th-congress_house-bill_5487",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_5488",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"102th-congress_house-bill_5503",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"102th-congress_house-bill_5504",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"102th-congress_house-bill_5517",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"102th-congress_house-bill_5518",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_5534",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"102th-congress_house-bill_5620",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"102th-congress_house-bill_5623",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"102th-congress_house-bill_5645",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_5649",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"102th-congress_house-bill_5653",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_5673",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_5677",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"102th-congress_house-bill_5678",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"102th-congress_house-bill_5679",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"102th-congress_house-bill_5716",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_5739",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"102th-congress_house-bill_5754",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"102th-congress_house-bill_5938",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_house-bill_6056",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"102th-congress_house-bill_6179",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"102th-congress_senate-bill_2",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_senate-bill_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"102th-congress_senate-bill_5",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"102th-congress_senate-bill_12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"102th-congress_senate-bill_55",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_senate-bill_100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"102th-congress_senate-bill_173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"102th-congress_senate-bill_207",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"102th-congress_senate-bill_243",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"102th-congress_senate-bill_248",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"102th-congress_senate-bill_250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"102th-congress_senate-bill_320",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"102th-congress_senate-bill_323",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_senate-bill_347",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"102th-congress_senate-bill_419",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"102th-congress_senate-bill_429",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"102th-congress_senate-bill_455",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_senate-bill_474",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"102th-congress_senate-bill_479",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"102th-congress_senate-bill_483",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_senate-bill_543",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"102th-congress_senate-bill_578",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"102th-congress_senate-bill_596",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_senate-bill_640",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"102th-congress_senate-bill_725",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"102th-congress_senate-bill_792",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_senate-bill_838",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"102th-congress_senate-bill_869",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_senate-bill_1150",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_senate-bill_1204",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_senate-bill_1220",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_senate-bill_1241",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"102th-congress_senate-bill_1306",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_senate-bill_1330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"102th-congress_senate-bill_1367",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"102th-congress_senate-bill_1433",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"102th-congress_senate-bill_1435",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"102th-congress_senate-bill_1504",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"102th-congress_senate-bill_1507",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"102th-congress_senate-bill_1528",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"102th-congress_senate-bill_1539",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"102th-congress_senate-bill_1554",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_senate-bill_1696",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"102th-congress_senate-bill_1699",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"102th-congress_senate-bill_1704",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"102th-congress_senate-bill_1722",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_senate-bill_1745",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_senate-bill_1985",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"102th-congress_senate-bill_2166",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_senate-bill_2173",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_senate-bill_2399",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_senate-bill_2403",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_senate-bill_2481",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"102th-congress_senate-bill_2482",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"102th-congress_senate-bill_2532",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"102th-congress_senate-bill_2681",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"102th-congress_senate-bill_2733",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"102th-congress_senate-bill_2743",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"102th-congress_senate-bill_2877",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_senate-bill_2899",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102th-congress_senate-bill_3026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"102th-congress_senate-bill_3100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"102th-congress_senate-bill_3114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"102th-congress_senate-bill_3144",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103th-congress_house-bill_1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103th-congress_house-bill_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"103th-congress_house-bill_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"103th-congress_house-bill_4",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103th-congress_house-bill_5",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"103th-congress_house-bill_6",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103th-congress_house-bill_8",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"103th-congress_house-bill_20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"103th-congress_house-bill_38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"103th-congress_house-bill_51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"103th-congress_house-bill_175",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103th-congress_house-bill_239",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"103th-congress_house-bill_322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"103th-congress_house-bill_328",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"103th-congress_house-bill_334",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"103th-congress_house-bill_490",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"103th-congress_house-bill_518",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"103th-congress_house-bill_588",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"103th-congress_house-bill_617",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"103th-congress_house-bill_670",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103th-congress_house-bill_707",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"103th-congress_house-bill_750",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"103th-congress_house-bill_796",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103th-congress_house-bill_811",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"103th-congress_house-bill_820",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"103th-congress_house-bill_829",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"103th-congress_house-bill_868",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"103th-congress_house-bill_873",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"103th-congress_house-bill_890",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"103th-congress_house-bill_904",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"103th-congress_house-bill_920",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103th-congress_house-bill_965",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"103th-congress_house-bill_967",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103th-congress_house-bill_1025",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"103th-congress_house-bill_1036",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103th-congress_house-bill_1109",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"103th-congress_house-bill_1133",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"103th-congress_house-bill_1159",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"103th-congress_house-bill_1188",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"103th-congress_house-bill_1308",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103th-congress_house-bill_1335",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"103th-congress_house-bill_1340",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"103th-congress_house-bill_1430",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103th-congress_house-bill_1520",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"103th-congress_house-bill_1578",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103th-congress_house-bill_1757",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"103th-congress_house-bill_1804",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103th-congress_house-bill_1845",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"103th-congress_house-bill_1876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"103th-congress_house-bill_1933",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"103th-congress_house-bill_1964",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"103th-congress_house-bill_2010",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
